Dispatching_base_num,Pickup_date,Affiliated_base_num,locationID
B02598,07-04-2015 18:13,B02598,161
B02682,15-05-2015 19:23,B02682,234
B02765,31-03-2015 22:03,B02617,90
B02765,16-06-2015 19:56,B00628,223
B02764,03-02-2015 17:06,,234
B02682,23-05-2015 00:31,B02682,80
B02598,15-03-2015 18:25,B02598,164
B02764,14-02-2015 21:02,B02764,234
B02617,29-01-2015 22:41,B02764,13
B02765,08-04-2015 21:49,B02765,141
B02764,28-04-2015 14:42,B02764,164
B02682,21-03-2015 06:48,B02682,144
B02764,18-02-2015 07:00,B00227,238
B02598,28-02-2015 00:58,B02598,112
B02764,02-01-2015 18:35,B02764,234
B02764,01-01-2015 03:05,B02764,14
B02598,02-04-2015 16:10,B02598,198
B02764,09-03-2015 18:32,B00477,237
B02617,11-06-2015 16:14,B02617,140
B02617,06-05-2015 10:25,B02617,141
B02512,15-01-2015 23:12,B02512,161
B02765,24-02-2015 00:47,B02765,210
B02764,06-03-2015 20:33,B00014,87
B02682,19-06-2015 07:29,B02682,231
B02682,30-04-2015 22:54,B02765,230
B02617,24-05-2015 21:27,B02617,36
B02764,13-06-2015 12:17,B02764,112
B02617,10-04-2015 17:39,B02617,65
B02682,21-05-2015 07:31,B02682,151
B02512,18-04-2015 01:31,B02682,164
B02682,26-05-2015 18:27,B02682,246
B02764,25-06-2015 15:53,B02764,113
B02617,08-06-2015 14:50,B02617,164
B02617,01-03-2015 22:37,B02617,114
B02682,17-05-2015 01:10,B02682,171
B02764,06-03-2015 12:54,B02764,231
B02764,22-02-2015 11:33,B02682,90
B02764,25-01-2015 11:10,B02764,162
B02765,18-02-2015 16:14,B02765,238
B02617,29-05-2015 07:21,B02617,185
B02682,20-02-2015 23:40,B00477,65
B02682,11-04-2015 16:20,B02682,148
B02764,28-06-2015 22:09,B02682,74
B02764,29-06-2015 16:10,B02764,79
B02764,28-02-2015 09:29,B02765,116
B02765,12-03-2015 20:44,B02765,148
B02617,27-06-2015 23:01,B02789,142
B02764,20-05-2015 19:44,B00446,161
B02765,05-06-2015 00:46,B02765,74
B02764,24-06-2015 17:27,B02764,148
B02682,20-05-2015 20:57,B02764,164
B02617,06-02-2015 05:14,B02729,132
B02617,11-06-2015 20:23,B02617,144
B02682,16-06-2015 13:51,B02682,258
B02765,01-02-2015 20:42,B02533,170
B02764,09-01-2015 22:44,B02764,76
B02682,18-05-2015 10:53,B00227,261
B02764,10-03-2015 23:46,B02598,230
B02765,15-05-2015 07:49,B02765,233
B02682,23-02-2015 08:36,B02682,230
B02765,11-03-2015 20:40,B02765,261
B02764,12-02-2015 18:12,B00254,231
B02764,06-04-2015 12:23,B02003,88
B02682,26-04-2015 09:29,B02682,79
B02682,21-03-2015 13:41,B02682,113
B02764,28-05-2015 22:36,B02764,170
B02617,18-05-2015 15:38,B02617,144
B02765,06-06-2015 08:51,B02207,106
B02682,05-06-2015 11:29,B02682,244
B02764,17-06-2015 22:07,B02682,161
B02682,24-02-2015 04:17,B02682,79
B02765,05-03-2015 22:59,B02682,4
B02765,31-05-2015 23:47,B02765,161
B02682,17-04-2015 00:06,B02682,164
B02764,02-02-2015 18:04,B02769,234
B02512,17-06-2015 01:44,B02512,170
B02617,26-03-2015 05:47,B02617,263
B02764,21-01-2015 07:38,B02764,90
B02682,23-04-2015 13:51,B02682,161
B02682,19-03-2015 15:27,B02682,90
B02764,26-01-2015 08:40,B02334,141
B02682,09-06-2015 21:17,B02682,186
B02682,27-02-2015 23:18,B02682,49
B02764,16-01-2015 18:53,B02764,170
B02598,24-02-2015 22:11,B02598,163
B02617,15-03-2015 13:53,B02617,249
B02765,27-02-2015 13:38,B02765,92
B02764,11-03-2015 18:59,B02764,234
B02617,27-01-2015 21:32,B02617,236
B02617,25-01-2015 00:44,B02617,181
B02765,23-04-2015 22:24,B02765,236
B02764,21-04-2015 15:56,B02764,88
B02764,15-04-2015 21:24,B00448,87
B02617,10-04-2015 18:49,B02617,162
B02598,06-05-2015 17:38,B02598,13
B02598,26-02-2015 16:11,B02598,211
B02598,13-02-2015 18:55,B02598,48
B02764,16-06-2015 17:51,B02764,231
B02764,20-04-2015 10:03,B00448,80
B02598,22-03-2015 16:21,B02598,97
B02682,29-03-2015 22:07,B02764,231
B02682,11-06-2015 12:09,B02835,161
B02764,21-05-2015 23:54,B02764,144
B02598,03-04-2015 17:37,B02598,170
B02764,04-03-2015 09:07,B02682,68
B02764,11-03-2015 05:51,B02764,179
B02764,09-01-2015 20:08,B02764,146
B02598,06-05-2015 20:22,B02598,211
B02765,16-05-2015 00:13,B02765,125
B02764,09-01-2015 20:10,B02764,234
B02617,27-03-2015 19:45,B02617,113
B02617,31-05-2015 01:22,B02617,79
B02765,28-04-2015 00:20,B02749,246
B02764,14-02-2015 21:51,B02764,196
B02764,05-03-2015 07:37,B02774,231
B02617,24-02-2015 10:57,B02617,4
B02764,05-06-2015 10:42,B02764,225
B02682,02-02-2015 01:11,B02682,263
B02682,31-01-2015 14:21,B02682,52
B02682,11-02-2015 19:59,B02682,234
B02764,06-03-2015 11:36,B00227,121
B02764,03-01-2015 12:58,B02764,243
B02764,16-05-2015 18:53,B02764,162
B02682,07-04-2015 18:54,B02764,158
B02617,12-03-2015 09:53,B02747,137
B02682,27-06-2015 17:29,B02682,155
B02764,27-04-2015 08:08,B02764,223
B02764,15-06-2015 21:02,B02764,66
B02682,18-04-2015 19:05,B02682,249
B02682,23-06-2015 22:30,B02682,113
B02764,03-05-2015 00:30,B02682,80
B02682,23-04-2015 22:08,B02682,230
B02617,17-06-2015 20:06,B02617,234
B02764,20-02-2015 13:24,B02764,129
B02765,26-06-2015 15:58,B02682,132
B02764,24-03-2015 08:50,B02682,164
B02617,06-05-2015 16:54,B02764,234
B02617,25-01-2015 17:27,B02617,234
B02682,09-06-2015 18:36,B02682,100
B02617,20-02-2015 22:35,B02617,48
B02617,17-05-2015 13:54,B02617,145
B02764,19-03-2015 08:20,B02764,141
B02682,19-03-2015 12:50,B01875,138
B02682,24-05-2015 15:41,B02682,43
B02764,10-03-2015 20:13,B00628,162
B02764,17-01-2015 22:54,B02646,236
B02598,04-03-2015 21:41,B02598,87
B02617,01-04-2015 21:12,B02617,255
B02682,31-05-2015 09:10,B02682,249
B02764,15-02-2015 08:39,B00277,125
B02617,30-04-2015 18:08,B02617,100
B02764,06-05-2015 07:54,B02774,237
B02617,25-06-2015 19:28,B02764,4
B02682,06-03-2015 11:57,B02682,234
B02764,22-05-2015 18:29,B02764,261
B02682,11-05-2015 22:06,B02682,144
B02598,22-03-2015 02:00,B02617,79
B02764,08-02-2015 00:15,B02764,79
B02682,24-05-2015 14:00,B02682,87
B02764,01-04-2015 06:48,B02764,137
B02682,08-06-2015 19:50,B02682,231
B02764,10-03-2015 01:51,B02764,107
B02764,01-03-2015 04:55,B02764,68
B02617,10-01-2015 07:36,,68
B02598,20-01-2015 18:42,B02598,87
B02764,27-04-2015 17:58,B02764,163
B02682,28-06-2015 01:18,B02682,144
B02764,07-02-2015 16:04,B02764,211
B02617,16-02-2015 19:54,B02617,165
B02682,18-06-2015 17:04,B02682,137
B02764,18-02-2015 18:37,B02764,138
B02764,28-05-2015 17:21,B00271,161
B02617,30-04-2015 17:21,B02617,158
B02598,07-05-2015 20:54,B02764,138
B02617,22-03-2015 14:52,B02617,226
B02512,01-01-2015 01:59,B02682,50
B02765,16-05-2015 23:19,B02765,141
B02682,28-03-2015 22:34,B02682,142
B02765,09-06-2015 22:13,B02765,249
B02764,06-04-2015 21:15,B02764,231
B02617,16-01-2015 19:32,B02598,211
B02598,17-02-2015 09:14,B02598,255
B02764,20-06-2015 23:01,B02774,193
B02682,05-06-2015 20:14,B02682,229
B02682,04-06-2015 08:25,B02765,231
B02617,01-04-2015 05:14,B02764,79
B02764,02-01-2015 21:50,B02764,231
B02598,20-04-2015 21:10,B02598,125
B02764,18-06-2015 20:26,B02764,142
B02764,19-02-2015 19:28,B02764,132
B02617,16-04-2015 14:07,B02764,162
B02682,26-03-2015 12:17,B02682,237
B02512,29-01-2015 08:32,B02512,79
B02764,05-05-2015 01:05,B02764,79
B02764,15-05-2015 03:30,B02764,246
B02682,17-06-2015 17:44,B02682,68
B02764,21-02-2015 07:34,B00789,42
B02764,26-06-2015 13:01,B02764,164
B02765,25-04-2015 15:29,B02765,164
B02765,12-05-2015 20:16,B02765,87
B02764,15-06-2015 23:25,B01087,132
B02764,28-01-2015 20:54,B02764,234
B02617,07-01-2015 16:48,B02682,162
B02764,05-02-2015 15:48,B02764,162
B02764,26-02-2015 06:25,B01899,87
B02764,15-06-2015 10:36,B02764,230
B02682,06-03-2015 01:06,B02682,88
B02682,27-05-2015 06:46,B02682,79
B02764,30-04-2015 15:06,B00448,249
B02764,11-06-2015 19:53,B02764,90
B02764,01-01-2015 20:06,B02764,231
B02764,07-03-2015 16:17,B02764,239
B02764,17-04-2015 16:10,B02764,161
B02765,25-02-2015 01:56,B00789,87
B02765,22-04-2015 13:55,B02764,165
B02764,16-06-2015 23:27,B02774,257
B02764,20-06-2015 12:47,B02764,138
B02617,09-06-2015 21:24,B02682,161
B02682,14-06-2015 14:20,B02682,233
B02764,29-01-2015 20:22,B00272,239
B02764,01-04-2015 08:40,B02764,239
B02764,19-06-2015 16:48,B02764,68
B02764,25-06-2015 10:54,B02764,243
B02764,21-05-2015 19:06,B02764,231
B02764,07-02-2015 21:46,B00789,90
B02617,23-03-2015 20:15,B02617,231
B02682,23-05-2015 20:33,B02682,225
B02764,25-02-2015 15:45,B02764,90
B02764,20-02-2015 08:57,B02273,231
B02764,03-04-2015 22:36,B02764,68
B02598,12-01-2015 16:39,B02598,33
B02764,02-05-2015 23:07,B02682,10
B02682,12-06-2015 12:30,B02682,163
B02617,01-06-2015 07:02,B02617,114
B02764,05-02-2015 09:13,B02764,263
B02764,24-03-2015 18:15,B02764,237
B02598,22-04-2015 06:16,B02617,234
B02682,12-04-2015 21:27,B02682,42
B02512,12-03-2015 16:05,B02512,138
B02682,30-01-2015 18:24,B02682,162
B02764,13-04-2015 18:01,B00789,132
B02764,05-03-2015 18:55,B02764,170
B02764,03-01-2015 19:12,,231
B02764,20-03-2015 08:26,B02764,137
B02764,05-04-2015 02:10,B00271,263
B02617,01-06-2015 08:35,B02617,231
B02765,13-06-2015 18:34,B02682,262
B02682,21-01-2015 14:35,B02682,97
B02682,21-06-2015 16:09,B02682,50
B02682,17-03-2015 16:41,B02682,33
B02682,04-05-2015 13:18,B02682,138
B02765,14-06-2015 20:07,B02765,249
B02765,18-05-2015 00:05,B02765,231
B02764,12-03-2015 22:04,B02764,148
B02764,26-02-2015 17:03,B02764,144
B02617,31-01-2015 20:05,B02617,42
B02617,15-01-2015 19:57,B02617,234
B02764,18-06-2015 20:29,B02682,50
B02617,14-06-2015 21:22,B02617,263
B02617,14-06-2015 19:19,B02617,164
B02598,24-05-2015 19:38,B02598,170
B02765,16-01-2015 21:54,B02765,79
B02764,01-02-2015 06:37,B02715,48
B02764,08-02-2015 03:36,B02764,237
B02682,27-04-2015 14:05,B02682,130
B02764,13-06-2015 04:05,B02617,226
B02598,03-06-2015 22:31,B02598,113
B02682,09-05-2015 14:31,B02682,125
B02764,15-01-2015 18:54,B02617,75
B02764,02-04-2015 05:24,B02682,239
B02764,19-04-2015 21:00,B02764,256
B02764,27-03-2015 14:57,B02749,231
B02765,18-06-2015 10:02,B02788,146
B02764,02-02-2015 10:28,B02764,48
B02764,21-06-2015 14:02,B00608,166
B02682,22-01-2015 20:35,B02682,256
B02512,18-01-2015 17:33,B02682,161
B02617,28-04-2015 12:45,B02617,107
B02617,05-02-2015 18:49,B02617,132
B02764,21-04-2015 02:26,B02216,132
B02598,27-04-2015 06:33,B02598,158
B02617,19-06-2015 14:40,B02765,49
B02682,23-06-2015 19:16,B02764,246
B02617,30-05-2015 21:00,B02617,80
B02682,31-01-2015 18:23,B02682,170
B02598,30-05-2015 20:12,B02617,236
B02764,01-06-2015 09:06,B02764,164
B02764,17-03-2015 20:44,B02764,21
B02764,06-05-2015 14:51,B02764,225
B02682,18-01-2015 14:47,B02682,237
B02617,10-06-2015 09:13,B02617,231
B02764,16-05-2015 15:15,B02764,97
B02682,16-03-2015 22:15,B02682,138
B02598,12-02-2015 16:37,B02598,237
B02764,30-05-2015 22:44,B02764,141
B02764,18-01-2015 16:02,B02764,25
B02682,09-03-2015 06:11,B02682,113
B02764,09-06-2015 17:45,B02764,113
B02765,07-05-2015 14:24,B00789,162
B02764,18-02-2015 01:40,B02764,72
B02764,03-02-2015 08:33,B02764,256
B02682,25-06-2015 19:03,B02682,162
B02764,27-03-2015 16:48,B00111,166
B02764,12-02-2015 20:43,B02764,145
B02764,11-05-2015 08:02,B00013,234
B02764,13-01-2015 09:45,B02764,62
B02764,14-05-2015 18:08,B02764,162
B02764,14-04-2015 11:24,B02764,143
B02598,30-03-2015 16:54,B02764,234
B02765,07-05-2015 20:34,B02765,79
B02764,27-01-2015 12:02,B02764,188
B02682,08-01-2015 20:13,B02682,226
B02765,01-06-2015 12:37,B02765,50
B02764,21-06-2015 23:11,B02764,114
B02617,30-04-2015 12:53,B02617,107
B02682,30-06-2015 20:07,B02682,161
B02682,22-05-2015 01:01,B02682,148
B02765,19-02-2015 21:26,B00448,249
B02617,19-06-2015 14:52,B02617,186
B02764,24-01-2015 16:09,B02598,230
B02682,19-02-2015 16:04,B02764,21
B02682,01-05-2015 17:50,B02682,160
B02682,28-05-2015 14:18,B02682,237
B02764,09-02-2015 17:30,B02764,138
B02765,05-06-2015 21:05,B02765,234
B02617,16-01-2015 23:39,B02617,231
B02512,02-03-2015 11:02,B02512,161
B02764,30-06-2015 09:59,B02764,224
B02765,27-03-2015 21:10,B02729,107
B02764,06-06-2015 17:33,B01367,53
B02682,08-06-2015 10:51,B02682,140
B02682,18-04-2015 11:58,B02682,152
B02682,16-05-2015 11:52,B02682,148
B02764,13-03-2015 21:13,B02764,254
B02617,26-02-2015 22:23,B02617,161
B02682,10-05-2015 00:11,B02682,107
B02764,28-05-2015 13:11,B02339,132
B02617,31-01-2015 12:25,B02617,55
B02617,03-03-2015 12:04,B02617,234
B02764,12-04-2015 05:42,B02764,249
B02682,31-05-2015 00:52,B02682,50
B02598,18-02-2015 19:09,B02598,158
B02682,21-06-2015 18:06,B02682,7
B02617,31-01-2015 22:34,B02617,87
B02764,25-04-2015 02:45,B02764,79
B02617,13-02-2015 18:50,B02617,148
B02682,02-06-2015 01:04,B02598,161
B02682,09-06-2015 15:14,B02682,236
B02765,15-06-2015 22:23,B02765,234
B02765,21-02-2015 16:36,B02765,237
B02764,17-04-2015 07:35,B02764,234
B02617,15-04-2015 10:47,B02617,13
B02682,05-06-2015 08:55,B02682,237
B02764,29-01-2015 17:33,B02764,68
B02764,16-02-2015 20:53,B02764,113
B02765,12-04-2015 02:44,B02765,158
B02617,09-01-2015 20:33,B02617,163
B02765,19-06-2015 14:09,B02765,41
B02764,14-06-2015 12:03,B02764,134
B02682,27-05-2015 20:43,B02682,80
B02598,06-02-2015 22:36,B02598,230
B02764,23-06-2015 19:23,B02682,61
B02764,30-01-2015 19:43,B02795,231
B02764,16-05-2015 15:14,B02764,141
B02764,23-02-2015 19:33,B02818,164
B02764,14-01-2015 22:52,B02764,158
B02764,01-05-2015 21:46,B02764,113
B02764,06-02-2015 17:24,B02764,79
B02682,20-01-2015 17:10,B02682,163
B02598,18-05-2015 11:38,B02598,186
B02765,16-04-2015 16:40,B02765,161
B02764,06-05-2015 10:46,B02522,230
B02764,01-03-2015 10:14,B02764,107
B02765,12-05-2015 19:09,B02765,125
B02764,04-06-2015 22:49,B02764,42
B02765,09-06-2015 23:57,B02765,170
B02764,01-03-2015 17:03,B01197,148
B02598,15-02-2015 01:14,B02598,224
B02764,19-03-2015 13:49,B02764,231
B02682,04-02-2015 19:40,B02682,123
B02682,13-06-2015 19:47,B02682,234
B02598,10-01-2015 13:29,,181
B02682,26-06-2015 10:33,B02682,32
B02682,10-03-2015 17:24,B02682,246
B02682,08-05-2015 17:37,B02682,234
B02764,19-02-2015 22:41,B00053,113
B02682,08-05-2015 12:44,B02682,66
B02764,25-02-2015 20:24,B02764,211
B02598,31-03-2015 19:02,B02598,25
B02765,28-03-2015 02:28,B02765,66
B02682,18-06-2015 19:09,B02682,162
B02764,27-04-2015 14:17,B02764,195
B02682,17-05-2015 09:25,B02682,249
B02764,16-06-2015 15:53,B02764,237
B02682,15-04-2015 18:48,B02836,133
B02764,10-04-2015 10:01,B02821,232
B02682,24-06-2015 15:20,B02682,231
B02617,19-02-2015 20:20,B02617,148
B02682,22-06-2015 11:44,B02682,244
B02764,20-02-2015 22:32,B02764,232
B02617,19-04-2015 15:49,B02617,140
B02512,11-03-2015 07:55,B02512,163
B02682,02-05-2015 01:11,B02682,36
B02682,27-02-2015 09:37,B02682,223
B02765,12-06-2015 11:51,B02682,107
B02617,15-05-2015 22:47,B02617,161
B02764,01-02-2015 04:41,B02764,231
B02682,20-02-2015 21:43,B02682,45
B02617,10-03-2015 19:23,B02617,142
B02764,06-04-2015 09:12,B02764,75
B02764,05-06-2015 00:54,B02764,145
B02764,25-05-2015 12:03,B02016,249
B02617,30-04-2015 05:26,B02617,263
B02682,03-04-2015 12:26,B02682,25
B02682,16-05-2015 23:31,B02682,238
B02682,17-06-2015 21:59,B02682,239
B02682,20-03-2015 23:51,B02682,114
B02764,28-06-2015 00:25,B02764,148
B02598,10-02-2015 14:59,B02598,7
B02764,08-02-2015 14:53,B02764,128
B02617,04-02-2015 17:55,B02617,161
B02765,09-02-2015 07:37,B02765,239
B02764,27-05-2015 22:13,B02764,232
B02682,24-06-2015 09:25,B02682,49
B02598,18-03-2015 12:07,B02598,163
B02682,04-06-2015 21:07,B02764,163
B02512,06-01-2015 08:30,B02512,211
B02598,08-02-2015 01:03,B02764,11
B02764,26-05-2015 16:37,B02764,49
B02617,16-01-2015 16:27,B02617,256
B02764,14-05-2015 08:59,B02067,141
B02764,23-05-2015 20:39,B02764,142
B02682,01-06-2015 05:22,B02682,62
B02764,06-05-2015 10:16,B02789,249
B02764,08-01-2015 15:21,B02764,237
B02764,30-01-2015 02:49,B01998,163
B02598,31-05-2015 20:55,B02598,138
B02682,11-06-2015 08:19,B02617,249
B02617,04-06-2015 21:56,B02617,158
B02764,26-02-2015 12:52,B02764,161
B02764,25-01-2015 10:38,B00789,181
B02764,21-04-2015 20:06,B02764,68
B02764,07-02-2015 16:28,B02764,234
B02598,13-05-2015 19:40,B00053,148
B02598,17-01-2015 00:07,B02682,158
B02764,09-01-2015 14:27,B02764,138
B02764,16-03-2015 21:00,B02764,68
B02682,27-06-2015 16:47,B02682,244
B02682,05-06-2015 07:26,B02682,237
B02617,22-05-2015 08:18,B02749,231
B02765,02-06-2015 19:54,B02682,244
B02598,14-05-2015 21:40,B02598,161
B02765,13-04-2015 18:07,B02765,162
B02764,18-02-2015 08:27,B02764,255
B02764,18-05-2015 20:01,B02764,256
B02765,04-06-2015 22:01,B02765,234
B02764,25-04-2015 14:04,B02764,163
B02598,29-03-2015 04:25,B02598,112
B02598,29-05-2015 20:21,B02598,211
B02598,20-06-2015 20:53,B02764,114
B02764,30-05-2015 18:28,B02764,151
B02764,01-05-2015 19:39,B02764,158
B02764,07-03-2015 21:53,B02764,90
B02598,14-02-2015 00:39,B02598,25
B02682,03-05-2015 14:19,B02682,87
B02765,13-04-2015 23:23,B02765,4
B02765,22-04-2015 20:08,B02765,65
B02764,08-05-2015 21:11,B01087,132
B02598,01-06-2015 23:14,B02598,162
B02765,10-05-2015 20:20,B00111,48
B02598,05-04-2015 19:07,B02598,260
B02764,26-04-2015 20:22,B02764,236
B02512,25-06-2015 06:22,B02512,68
B02682,24-03-2015 15:30,B02512,261
B02682,30-05-2015 09:39,B02682,87
B02617,14-03-2015 03:11,B01877,50
B02765,02-05-2015 00:38,B02765,36
B02617,07-05-2015 16:13,B02617,114
B02682,27-06-2015 22:19,B02682,79
B02764,02-02-2015 20:38,B02764,181
B02764,19-02-2015 19:42,B00789,140
B02682,13-02-2015 06:25,B02682,48
B02764,28-03-2015 18:31,B02764,79
B02617,17-01-2015 00:00,B02617,148
B02617,20-04-2015 22:20,B02617,107
B02598,31-05-2015 08:33,B02764,90
B02764,12-02-2015 08:51,B02764,231
B02764,14-03-2015 21:28,B02729,237
B02617,03-03-2015 18:24,B02617,234
B02764,01-05-2015 09:00,B00280,97
B02682,22-02-2015 01:00,B02682,7
B02617,26-03-2015 13:33,B02617,231
B02598,26-03-2015 20:55,B02598,230
B02682,31-05-2015 23:14,B02764,145
B02765,06-02-2015 13:09,B02765,232
B02682,26-06-2015 18:37,B02682,141
B02617,22-01-2015 21:56,B02617,100
B02764,15-04-2015 17:35,B02764,162
B02764,09-03-2015 16:27,B02764,49
B02598,14-05-2015 19:56,B02598,7
B02764,03-02-2015 09:20,B02764,42
B02764,05-02-2015 23:20,B02764,148
B02617,01-03-2015 11:39,B02617,246
B02764,02-05-2015 21:32,B02764,209
B02764,29-05-2015 11:18,B02764,37
B02765,20-02-2015 21:21,B00448,246
B02598,19-03-2015 07:11,B02598,232
B02682,09-06-2015 15:32,B02682,236
B02682,02-01-2015 11:55,B02598,230
B02682,25-04-2015 18:31,B02682,33
B02764,03-03-2015 18:24,B02764,100
B02764,15-02-2015 22:27,B02764,37
B02682,01-06-2015 17:59,B00227,170
B02682,21-01-2015 07:57,B02682,79
B02682,25-05-2015 16:36,B02682,262
B02764,13-03-2015 23:53,B02764,37
B02598,22-04-2015 08:44,B02598,68
B02682,24-03-2015 22:57,B02682,87
B02617,04-03-2015 12:10,B02617,142
B02617,02-06-2015 12:53,B02617,231
B02682,30-04-2015 17:06,B02682,162
B02682,01-05-2015 20:00,B02682,249
B02682,07-04-2015 07:10,B02682,237
B02764,01-04-2015 10:43,B02764,181
B02764,30-04-2015 18:59,B02764,100
B02617,28-01-2015 18:04,,161
B02765,21-03-2015 23:53,B00628,152
B02598,19-05-2015 22:33,B02765,162
B02617,25-04-2015 22:34,B02617,223
B02764,28-03-2015 02:05,B02764,209
B02617,26-02-2015 18:51,,234
B02682,01-06-2015 22:45,B02682,142
B02764,06-03-2015 11:10,B02598,82
B02617,22-02-2015 15:26,B02617,223
B02682,20-05-2015 15:47,B02682,170
B02764,19-02-2015 21:43,B02764,114
B02764,13-03-2015 22:40,B00014,21
B02764,11-04-2015 19:10,B02764,238
B02617,19-04-2015 01:20,B02729,68
B02682,18-06-2015 16:45,B02682,161
B02682,08-06-2015 09:26,B02682,249
B02764,01-04-2015 09:52,B02764,107
B02764,03-02-2015 23:21,B02764,151
B02682,18-02-2015 15:21,B02682,236
B02682,14-06-2015 18:08,B02682,151
B02682,11-06-2015 10:07,B02682,255
B02764,06-03-2015 20:09,B02764,231
B02682,19-04-2015 13:36,B02682,100
B02682,30-06-2015 23:39,B02682,234
B02764,26-02-2015 20:35,B02764,100
B02682,07-05-2015 12:19,B02682,233
B02764,28-03-2015 11:14,B02764,142
B02765,01-03-2015 20:31,B02765,244
B02682,07-06-2015 03:24,B02682,158
B02682,23-05-2015 11:47,B02682,163
B02617,09-01-2015 07:27,B01976,239
B02764,18-02-2015 16:28,B02764,145
B02764,27-02-2015 22:24,B01998,33
B02764,08-04-2015 15:33,B00412,40
B02598,24-06-2015 21:56,B02598,79
B02598,19-03-2015 07:31,B02598,164
B02617,12-02-2015 18:22,B02617,125
B02764,16-05-2015 12:33,B02682,246
B02764,16-05-2015 11:03,B02788,161
B02764,04-03-2015 09:01,B02764,181
B02764,19-01-2015 16:29,B02764,61
B02764,20-02-2015 23:18,B02764,249
B02764,21-01-2015 08:37,B02764,125
B02764,29-05-2015 15:32,B02096,228
B02764,18-04-2015 00:50,B02101,255
B02682,06-05-2015 05:42,B02682,17
B02682,25-06-2015 03:51,B02682,116
B02764,11-05-2015 20:49,B02764,107
B02764,05-02-2015 06:37,B02764,189
B02598,27-03-2015 09:51,B02729,68
B02682,26-04-2015 23:04,B02682,179
B02617,14-01-2015 16:57,B02617,113
B02682,10-05-2015 23:58,B02682,170
B02764,24-03-2015 22:39,B02764,162
B02617,27-01-2015 15:41,B02617,87
B02682,20-06-2015 18:02,B02682,223
B02764,08-03-2015 00:18,B02764,233
B02764,16-05-2015 14:16,B02764,239
B02682,18-03-2015 14:12,B02765,233
B02765,29-05-2015 19:16,B02764,249
B02617,04-04-2015 00:03,B02617,255
B02764,12-01-2015 07:12,B02764,50
B02765,16-03-2015 18:16,B02765,107
B02682,06-06-2015 04:00,B02598,68
B02764,15-04-2015 18:01,B02764,161
B02765,12-06-2015 23:39,B00111,234
B02598,27-02-2015 18:32,B02598,186
B02617,29-01-2015 07:43,B02617,112
B02764,13-02-2015 07:39,B02764,262
B02764,01-04-2015 05:27,B00628,234
B02617,17-01-2015 02:31,B02617,79
